185.00000000 [  3.34932765e+000 ]   [  0.00000000e+000  0.00000000e+000 -8.25824396e-003  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  9.25634959e-003  1.98900289e+001  0.00000000e+000  0.00000000e+000 ] [  0.00000000e+000 ]   [ ] 
195.00000000 [  3.33346098e+000 ]   [  0.00000000e+000  0.00000000e+000 -8.28725582e-003  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  9.28069356e-003  1.97106683e+001  0.00000000e+000  0.00000000e+000 ] [  0.00000000e+000 ]   [ ] 
215.00000000 [  3.30578795e+000 ]   [  0.00000000e+000  0.00000000e+000 -8.34578702e-003  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  9.33108535e-003  1.93818016e+001  0.00000000e+000  0.00000000e+000 ] [  0.00000000e+000 ]   [ ] 
255.00000000 [  3.26354211e+000 ]   [  0.00000000e+000  0.00000000e+000 -8.46409368e-003  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  9.43697510e-003  1.88215133e+001  0.00000000e+000  0.00000000e+000 ] [  0.00000000e+000 ]   [ ] 
270.00000000 [  3.24906435e+000 ]   [  0.00000000e+000  0.00000000e+000 -8.50863302e-003  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  9.47725806e-003  1.86244294e+001  0.00000000e+000  0.00000000e+000 ] [  0.00000000e+000 ]   [ ] 
275.00000000 [  3.24439822e+000 ]   [  0.00000000e+000  0.00000000e+000  0.00000000e+000 -8.52353368e-003  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  9.49078683e-003  1.85601608e+001  0.00000000e+000  0.00000000e+000 ] [  0.00000000e+000 ]   [ ] 
285.00000000 [  3.23576963e+000 ]   [  0.00000000e+000  0.00000000e+000  0.00000000e+000 -8.55337571e-003  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  9.51809283e-003  1.84367593e+001  0.00000000e+000  0.00000000e+000 ] [  0.00000000e+000 ]   [ ] 
305.00000000 [  3.22112270e+000 ]   [  0.00000000e+000  0.00000000e+000  0.00000000e+000 -8.61336490e-003  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  9.57378092e-003  1.82085870e+001  0.00000000e+000  0.00000000e+000 ] [  0.00000000e+000 ]   [ ] 
345.00000000 [  3.20031889e+000 ]   [  0.00000000e+000  0.00000000e+000  0.00000000e+000 -8.73406234e-003  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  9.68838452e-003  1.78137036e+001  0.00000000e+000  0.00000000e+000 ] [  0.00000000e+000 ]   [ ] 
360.00000000 [  3.19337903e+000 ]   [  0.00000000e+000  0.00000000e+000  0.00000000e+000 -8.77942893e-003  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  9.73171931e-003  1.76738398e+001  0.00000000e+000  0.00000000e+000 ] [  0.00000000e+000 ]   [ ] 
365.00000000 [  3.19116769e+000 ]   [  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000 -8.79458737e-003  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  9.74623050e-003  1.76281257e+001  0.00000000e+000  0.00000000e+000 ] [  0.00000000e+000 ]   [ ] 
375.00000000 [  3.18720409e+000 ]   [  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000 -8.82492508e-003  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  9.77540947e-003  1.75399716e+001  0.00000000e+000  0.00000000e+000 ] [  0.00000000e+000 ]   [ ] 
395.00000000 [  3.18094317e+000 ]   [  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000 -8.88567533e-003  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  9.83433506e-003  1.73755682e+001  0.00000000e+000  0.00000000e+000 ] [  0.00000000e+000 ]   [ ] 
435.00000000 [  3.17416128e+000 ]   [  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000 -9.00781524e-003  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  9.95452401e-003  1.70869073e+001  0.00000000e+000  0.00000000e+000 ] [  0.00000000e+000 ]   [ ] 
450.00000000 [  3.17217138e+000 ]   [  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000 -9.05368217e-003  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  9.99982239e-003  1.69840143e+001  0.00000000e+000  0.00000000e+000 ] [  0.00000000e+000 ]   [ ] 
455.00000000 [  3.17157422e+000 ]   [  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000 -9.06899617e-003  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  1.00149664e-002  1.69503118e+001  0.00000000e+000  0.00000000e+000 ] [  0.00000000e+000 ]   [ ] 
465.00000000 [  3.17068678e+000 ]   [  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000 -9.09963381e-003  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  1.00453549e-002  1.68850596e+001  0.00000000e+000  0.00000000e+000 ] [  0.00000000e+000 ]   [ ] 
