3266.33	0.132324
3281.75	0.131506
3312.46	0.129911
3357.26	0.12764
3412.94	0.124907
3475.26	0.121945
3540.05	0.118951
3603.85	0.11608
3664.16	0.113437
3719.35	0.111077
3768.56	0.109022
3811.5	0.107268
3848.25	0.105794
3879.17	0.104576
3904.69	0.103585
3925.23	0.102796
3941.79	0.102167
3955.08	0.101666
3965.65	0.10127
3973.96	0.100961
3980.44	0.10072
3985.54	0.100532
3989.6	0.100382
3992.92	0.10026
3995.72	0.100157
3998.2	0.100066
4000.47	0.0999827
4002.47	0.0999097
4004.56	0.0998332
4006.83	0.0997505
4009.36	0.0996579
4012.28	0.0995519
4015.65	0.0994292
4019.63	0.0992845
4024.42	0.0991111
4030.27	0.0988996
4037.5	0.0986394
4046.14	0.0983295
4056.28	0.0979677
4067.95	0.0975534
4081.11	0.0970893
4095.56	0.0965829
4110.94	0.0960481
4126.65	0.0955074
4141.8	0.0949969
4155.3	0.0945745
4166.11	0.0942896
4173.58	0.0939431
4178.03	0.0937612
4180.03	0.0936877
3235.76	0.134201
3251.34	0.133382
3283.27	0.131688
3331.32	0.12914
3391.37	0.12609
3458.11	0.12284
3526.76	0.119614
3593.71	0.116565
3656.47	0.113789
3713.54	0.111333
3764.18	0.109209
3808.21	0.107404
3845.84	0.105892
3877.51	0.104642
3903.69	0.103625
3924.23	0.102834
3940.94	0.102199
3954.47	0.101689
3965.24	0.101286
3973.66	0.100972
3980.18	0.10073
3985.3	0.10054
3989.41	0.100389
3992.77	0.100265
3995.63	0.10016
3998.2	0.100066
4000.75	0.0999725
4002.54	0.0999069
4004.74	0.0998266
4007.08	0.0997411
4009.72	0.0996448
4012.75	0.0995345
4016.21	0.0994087
4020.25	0.099262
4025.08	0.0990874
4030.95	0.0988753
4038.51	0.098603
4047.51	0.0982805
4058.06	0.097904
4070.29	0.0974705
4084.16	0.0969817
4099.52	0.0964445
4116.05	0.0958732
4133.15	0.0953017
4149.87	0.0948373
4164.88	0.0948265
4176.67	0.0956396
4184.18	0.0940172
4188.23	0.0934852
4189.93	0.0933634
3175.14	0.137781
3190.1	0.137086
3223.49	0.135323
3278.85	0.132134
3348.61	0.128394
3424.66	0.124562
3501.13	0.12088
3574.26	0.117488
3641.75	0.11446
3702.41	0.111823
3755.75	0.109568
3801.85	0.107667
3841.12	0.106083
3874.26	0.104771
3902.34	0.10368
3922.05	0.102917
3939.15	0.102267
3953.24	0.101735
3964.49	0.101314
3973.14	0.100991
3979.64	0.10075
3984.81	0.100559
3988.99	0.100404
3992.45	0.100277
3995.4	0.100169
3998.02	0.100073
4000.5	0.0999818
4002.88	0.0998948
4005.14	0.0998121
4007.59	0.0997227
4010.44	0.0996188
4013.77	0.0994977
4017.39	0.0993662
4021.55	0.0992151
4026.42	0.099039
4031.98	0.0988378
4040.56	0.0985297
4050.21	0.098184
4061.55	0.09778
4074.85	0.0973093
4090.14	0.0967726
4107.28	0.0961783
4126.09	0.0955521
4146.05	0.0950394
4166.12	0.0954453
4184.42	0.100218
4198.32	0.113619
4205.79	0.0975251
4208.67	0.093424
4209.5	0.0927918
3086.41	0.142919
3097.27	0.142748
3128.52	0.141353
3198.56	0.136794
3285.9	0.131816
3377.04	0.127047
3465.25	0.122674
3547.21	0.118783
3621.31	0.1154
3686.89	0.112509
3743.93	0.110073
3792.82	0.108042
3834.21	0.106362
3868.95	0.104982
3898.03	0.103848
3917.41	0.103094
3936.18	0.10238
3951.45	0.101803
3963.63	0.101346
3972.61	0.101011
3978.74	0.100783
3983.99	0.100589
3988.33	0.100429
3991.95	0.100296
3995.04	0.100182
3997.77	0.100082
4000.34	0.0999878
4002.81	0.0998971
4005.23	0.0998089
4008.1	0.0997039
4011.16	0.0995925
4015.29	0.0994424
4018.91	0.0993109
4023.22	0.0991546
4028.71	0.098956
4035.46	0.0987129
4044.04	0.0984047
4054.19	0.0980417
4066.54	0.0976031
4081.41	0.0970796
4098.8	0.0964763
4118.43	0.0958208
4140.6	0.0952546
4164.93	0.0957723
4190.31	0.103296
4213.49	0.141671
4230.2	0.227893
4238.55	0.124364
4239.06	0.0965512
4238.11	0.0923364
2975.51	0.14906
2972.8	0.149954
2983.44	0.150186
3089.13	0.143148
3206.97	0.136266
3319.48	0.130156
3422.6	0.124865
3515.2	0.120347
3597.02	0.116531
3668.29	0.113339
3729.6	0.110689
3781.72	0.108504
3825.55	0.106714
3862.05	0.105255
3892.17	0.104074
3916.66	0.103128
3932.4	0.102522
3949.27	0.101885
3963.22	0.101363
3971.81	0.101041
3978	0.100811
3983.35	0.100613
3987.84	0.100447
3991.61	0.100308
3994.83	0.10019
3997.54	0.10009
4000.29	0.0999895
4002.89	0.0998943
4005.57	0.0997965
4008.59	0.0996863
4012.14	0.0995567
4015.86	0.0994215
4020.35	0.0992585
4025.28	0.09908
4031.64	0.0988507
4039.32	0.0985745
4048.6	0.0982427
4059.07	0.0978686
4072.59	0.0973912
4089.58	0.0968068
4109.89	0.0961546
4132.3	0.0955733
4158.69	0.0960747
4188.54	0.103385
4220.53	0.143528
4265.44	0.287232
4288.34	0.419887
4279.56	0.209837
4277.99	0.11278
4274.14	0.0932416
2858.28	0.155194
2826.27	0.156492
2734.62	0.155874
2957.75	0.150254
3122.39	0.141318
3259.47	0.133575
3378.14	0.127231
3481.55	0.122028
3571.14	0.117754
3648.15	0.114246
3713.81	0.111372
3769.28	0.109025
3815.7	0.107115
3854.17	0.105569
3885.7	0.104326
3911.11	0.10334
3930.92	0.102581
3946.46	0.101991
3959.57	0.101498
3969.4	0.101131
3976.83	0.100854
3982.72	0.100636
3987.48	0.10046
3991.4	0.100316
3994.75	0.100193
3997.78	0.100081
4000.35	0.0999871
4003.08	0.0998873
4005.96	0.0997821
4009.15	0.0996657
4012.83	0.0995316
4017.18	0.0993738
4021.96	0.0992004
4027.46	0.0990012
4034.38	0.0987519
4042.48	0.098461
4053.22	0.0980782
4062.67	0.0977421
4078.92	0.0971942
4098.71	0.0966494
4123.77	0.0964231
4147.59	0.0969175
4178.84	0.105312
4213.5	0.14353
4254.5	0.243056
4312.08	0.401018
4366.57	0.567743
4340.59	0.327537
4322.69	0.148241
4314.53	0.0969893
2766.41	0.160673
2733.47	0.161633
2659.89	0.159585
2877.31	0.154963
3055.9	0.145393
3207.07	0.136621
3337.3	0.129447
3449.72	0.123647
3545.93	0.118959
3627.94	0.115163
3697.52	0.112081
3756.17	0.109576
3805.17	0.107546
3845.71	0.105907
